Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
2623,EJ7886004P,250047225,Gaithersburg_Police_Department,Injury Crash,2025-10-21 04:40:00,Municipality_Route,CHRISTOPHER AVE,RUSSELL AVE (SB/L),Rear vs Side,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Flashing Traffic Signal,None Detected,C96A0EE5-8AC6-4073-A2A4-04780C7BC10C,MD,8D37E5E1-15A0-4801-831E-BB73B1004620,Eight O Clock,PassengerCar,MovingConstantSpeed,Northbound,30.0,No,No,2014,HONDA,39.15754617,-77.21351767,Civic_Honda,4,2025,10,21,4,Tuesday,2025-10-21,43
2624,MCP3271006D,250046714,Montgomery_County_Police,Injury Crash,2025-10-17 14:30:00,Interstate_Route,CAPITAL BELTWAY,RAMP 4 FR MD 187 NB TO IS 270 EB,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,7EDEB2A4-107C-4F21-875D-6B0448D8585B,MD,66FC6763-47BD-4AD0-838A-39A603102361,Twelve O Clock,StationWagon,SlowingOrStopping,Northbound,55.0,No,No,2016,FORD,38.99456673,-77.15779682,Transit_Ford,14,2025,10,17,14,Friday,2025-10-17,42
2625,DD5652005Y,250046410,Rockville_Police_Department,Injury Crash,2025-10-15 17:37:00,Maryland_State_Route,NORBECK RD,PINEY BRANCH RD,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,No Control,None Detected,E141411F-1997-4DCB-BE2C-D9D5266DEEBB,MD,7C88D780-1F5D-4BD4-BAC4-E4D098A1F8BE,Six O Clock,PassengerCar,SlowingOrStopping,Eastbound,45.0,No,No,2018,JEEP,39.09140866,-77.12585209,Renegade_Jeep,17,2025,10,15,17,Wednesday,2025-10-15,42
2626,MCP34040029,250046850,Montgomery_County_Police,Property Damage Crash,2025-10-18 13:39:00,Maryland_State_Route,UNIVERSITY BLVD W,ENT TO BUSINESS,Rear vs Side,Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,EC4903B6-1F77-4714-B5A1-039536A984AF,MD,3DA36FE1-ED0E-4CB7-89D7-1CCCEDE8EA59,Nine O Clock,Van - Passenger (&lt;9 Seats),MakingLeftTurn,Westbound,35.0,No,No,2022,FORD,39.02026366,-77.01392772,F-150_Ford,13,2025,10,18,13,Saturday,2025-10-18,42
2627,MCP137801DY,250046486,Montgomery_County_Police,Property Damage Crash,2025-10-16 10:16:00,County_Route,LEWIS DR,HIGH CORNER ST,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,02AD695C-9692-41F1-AB21-1D622F029119,MD,D1A9E753-F3DE-4135-8D82-5616E1B6ACBE,Ten O Clock,PassengerCar,ChangingLanes,Northbound,35.0,No,No,2011,MERCEDES-BENZ,39.2899595,-77.20551717,C-Class_Mercedes-Benz,10,2025,10,16,10,Thursday,2025-10-16,42
2628,MCP22390037,250046337,Montgomery_County_Police,Property Damage Crash,2025-10-15 11:59:00,County_Route,TRAVILLE GATEWAY DR,GARDEN GATE RD,Other,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,7EDCA262-6569-499F-A000-59567135DFDB,MD,935E284E-55A1-4DA5-9B04-0AD9F44759E5,Twelve O Clock,PassengerCar,Accelerating,Northbound,25.0,No,No,2014,CHEVROLET,39.09472606,-77.20239124,Silverado_Chevrolet,11,2025,10,15,11,Wednesday,2025-10-15,42
2629,MCP285900K3,250047297,Montgomery_County_Police,Property Damage Crash,2025-10-21 12:20:00,Maryland_State_Route,FREDERICK RD,FAIRLAND RD,Rear-End (Same Direction),Backing Error,Clear,Dry,Daylight,No Control,None Detected,5EE4D140-2195-418D-9417-8AE93FAF644E,MD,932D1159-6D1D-4095-85A2-D7E55F9A1729,Six O Clock,PassengerCar,Backing,Southbound,2.5,No,No,2025,HYUNDAI,39.10409635,-77.19269876,Elantra_Hyundai,12,2025,10,21,12,Tuesday,2025-10-21,43
2630,DD5657002T,250046390,Rockville_Police_Department,Property Damage Crash,2025-10-15 16:45:00,Maryland_State_Route,RUSSELL AVE,DAVENTRY WAY,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,F267C500-6307-426B-9D9B-4B70946A8924,MD,38400C0C-2F24-4918-97E5-9013A86E1196,Six O Clock,PassengerCar,StoppedInTrafficLane,Westbound,30.0,No,No,2009,TOYOTA,39.08318397,-77.15299002,Camry_Toyota,16,2025,10,15,16,Wednesday,2025-10-15,42
2631,MCP1305006F,250045502,Montgomery_County_Police,Property Damage Crash,2025-10-09 21:33:00,Maryland_State_Route,WOODFIELD RD,MUNCASTER MILL RD,Angle Collision,Traffic Control Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,ED0AB9F5-A7C4-48A4-BE8A-3EBDDFD77C0C,MD,274CADC3-0EBE-4677-A09E-DE5DDF34545F,Ten O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2014,DODGE,39.15898971,-77.16040254,Charger_Dodge,21,2025,10,9,21,Thursday,2025-10-09,41
2632,MCP34270014,250046529,Montgomery_County_Police,Injury Crash,2025-10-16 13:41:00,County_Route,SHADY GROVE RD,GAITHER RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,B38D0C70-4CA4-4F84-8505-80DB7C801F1D,MD,B5FBBCB1-CBBF-4779-A78B-8DB780944CDC,One O Clock,PassengerCar,MakingLeftTurn,Eastbound,40.0,No,No,2023,TOYOTA,39.11745064,-77.18349395,RAV4_Toyota,13,2025,10,16,13,Thursday,2025-10-16,42
2633,MCP2160003S,250047133,Montgomery_County_Police,Property Damage Crash,2025-10-20 15:15:00,County_Route,MONTGOMERY VILLAGE AVE,CLUB HOUSE RD,Head-On,Traffic Control Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,F554904B-DA87-4BF3-A39B-9D65BDEC8089,MD,56B03263-A133-4583-85DA-8B354BCAF1EE,Eleven O Clock,SportUtilityVehicle,MovingConstantSpeed,Northbound,35.0,No,No,2023,NISSAN,39.17459017,-77.2034725,Rogue_Nissan,15,2025,10,20,15,Monday,2025-10-20,43
2634,MCP3386003H,250046590,Montgomery_County_Police,Property Damage Crash,2025-10-16 17:58:00,County_Route,DEL RAY AVE,GRIDLEY RD,Other,Backing Error,Clear,Dry,Daylight,No Control,None Detected,FDCE2CA7-25BF-4444-96F1-8012A8FF9751,MD,2921E396-54AF-4B93-8726-4CDCB3590BB1,VehicleNotAtScene,PassengerCar,Backing,Westbound,25.0,No,No,2018,LEXUS,38.98968333,-77.09887767,ES_Lexus,17,2025,10,16,17,Thursday,2025-10-16,42
2635,MCP2939008D,250047317,Montgomery_County_Police,Injury Crash,2025-10-21 14:31:00,Maryland_State_Route,FREDERICK RD,MONTROSE PKWY (WB/L),Other,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,423E67C7-9511-4CCA-A567-ED2A0E1D640E,VA,AE6B99E0-6336-4301-BB18-7D6FF8C2AB98,Seven O Clock,PassengerCar,MovingConstantSpeed,Southbound,30.0,No,No,2019,FORD,39.2842165,-77.315104,F-150_Ford,14,2025,10,21,14,Tuesday,2025-10-21,43
2636,MCP3073006S,250046620,Montgomery_County_Police,Property Damage Crash,2025-10-16 21:14:00,Maryland_State_Route,GEORGIA AVE,KEMPTOWN RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Dark - Not Lighted,No Control,None Detected,6D5CDE2A-C8AB-4B18-9F0A-4D1497A7A218,MD,67ECA6AC-06FA-42C7-9535-1D1745EABF3C,Twelve O Clock,PassengerCar,MovingConstantSpeed,Northbound,45.0,No,No,2013,KIA,39.19800468,-77.06645707,Optima_Kia,21,2025,10,16,21,Thursday,2025-10-16,42
2637,MCP3040008L,250045764,Montgomery_County_Police,Injury Crash,2025-10-11 18:30:00,Maryland_State_Route,GEORGIA AVE (SB/L),TUCKERMAN LA,Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,E65AF394-C0EA-4FF7-A482-BBB81D1AE669,MD,577E797D-DD37-41AF-BA24-A1EF98DC3AE0,Eight O Clock,PassengerCar,StoppedInTrafficLane,Westbound,30.0,No,No,2018,HONDA,39.15330317,-77.06700033,CR-V_Honda,18,2025,10,11,18,Saturday,2025-10-11,41
2638,MCP3030008B,250046854,Montgomery_County_Police,Property Damage Crash,2025-10-18 14:20:00,Maryland_State_Route,WISCONSIN AVE (SB/L),BETHESDA AVE,Rear vs Side,Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,D683777A-D3B3-4EC6-91BA-518B7EF08A38,MD,C6C0FB10-A242-40EF-94D4-3FBF21DA748A,Five O Clock,ATV,ChangingLanes,Southbound,25.0,No,No,2016,FORD,38.98110218,-77.09276621,Mustang_Ford,14,2025,10,18,14,Saturday,2025-10-18,42
2639,MCP3376002N,250046238,Montgomery_County_Police,Injury Crash,2025-10-14 18:11:00,Maryland_State_Route,VEIRS MILL RD (WB/L),REEDIE DR (WB/L),Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,2A240E47-3AF3-4A7C-9389-B88AD42B66EC,MD,C310869D-CEE7-4F54-88DE-3746327530BC,Six O Clock,SportUtilityVehicle,MovingConstantSpeed,Westbound,25.0,No,No,2015,HONDA,39.03822315,-77.05252921,Pilot_Honda,18,2025,10,14,18,Tuesday,2025-10-14,42
2640,MCP2844008N,250046947,Montgomery_County_Police,Injury Crash,2025-10-19 12:10:00,Bicycle_Route,MONTROSE PKWY,PLUM ORCHARD DR,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Stop Sign,None Detected,273FDE4B-B8B5-4201-8532-2B4EA583C12A,MD,27F868C7-D0BC-433D-AF4E-DE98D3E8A25C,Twelve O Clock,PassengerCar,SlowingOrStopping,Northbound,20.0,No,No,2019,DODGE,39.09135344,-77.0690513,Charger_Dodge,12,2025,10,19,12,Sunday,2025-10-19,42
2641,MCP3260001X,250047320,Montgomery_County_Police,Property Damage Crash,2025-10-21 15:00:00,Maryland_State_Route,SEVEN LOCKS RD,UNIVERSITY BLVD E (WB/L),Sideswipe (Same Direction),Congestion / Backup,Clear,Dry,Daylight,No Control,None Detected,46337BCA-C8A8-42FD-B459-80FFA3EEB48C,MD,B9A88DF4-35D6-4E86-B709-8B033CA4307B,Seven O Clock,TransitBus,Parked,West,30.0,No,Yes,2016,HONDA,38.986585,-77.02125767,Accord_Honda,15,2025,10,21,15,Tuesday,2025-10-21,43
2642,MCP3402004L,250046839,Montgomery_County_Police,Property Damage Crash,2025-10-18 12:47:00,County_Route,WATKINS MILL RD,PLEASANT RIDGE DR,Sideswipe (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,14D12C23-BC7C-4C68-9C46-F38638E1DB81,MD,7E709352-D8DD-4ABE-91C4-B9DA84EE7DB3,VehicleNotAtScene,PassengerCar,Accelerating,Not On Roadway,2.5,No,No,2011,RAM,39.05704067,-76.96712073,RAM_Ram,12,2025,10,18,12,Saturday,2025-10-18,42
2643,MCP235300DH,250046509,Montgomery_County_Police,Property Damage Crash,2025-10-16 12:27:00,Maryland_State_Route,MONTGOMERY AVE,MONTGOMERY LA WISCONSIN AVE (SB/L),Sideswipe (Same Direction),Congestion / Backup,Clear,Dry,Daylight,Traffic Signal,None Detected,B667E5E3-EAD2-4F3F-8B06-135523B40F43,MD,B8A7A77B-C5D6-4C45-A4C8-9FF80094B4E2,Nine O Clock,PassengerCar,SlowingOrStopping,South,30.0,No,No,2019,DODGE,38.9835934,-77.09398373,Charger_Dodge,12,2025,10,16,12,Thursday,2025-10-16,42
2644,MCP34290018,250046145,Montgomery_County_Police,Property Damage Crash,2025-10-14 10:08:00,County_Route,RIPPLING BROOK DR,GREAT SENECA HWY,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,39CB5EFB-7A0C-4650-9DBB-66626D0BB3A1,MD,CEFF23D2-9B5A-4415-8D9B-0E2DFCFD24EC,Eleven O Clock,PassengerCar,MovingConstantSpeed,Northbound,25.0,No,No,2016,SUBARU,39.0874616,-77.0537014,WRX_Subaru,10,2025,10,14,10,Tuesday,2025-10-14,42
2645,DD56760016,250046577,Rockville_Police_Department,Property Damage Crash,2025-10-16 16:45:00,Maryland_State_Route,WISCONSIN AVE,EXECUTIVE BLVD,Sideswipe (Same Direction),Weather Related,Clear,Dry,Daylight,Stop Sign,None Detected,29E604CA-D6D3-46FD-9E81-0762CA97C913,MD,B5E01393-B8CA-4DE5-BEB6-33CD2F7374BB,Ten O Clock,PassengerCar,Parked,South,2.5,No,Yes,2009,TOYOTA,39.07417413,-77.13736639,Camry_Toyota,16,2025,10,16,16,Thursday,2025-10-16,42
2646,MCP22980197,250047287,Montgomery_County_Police,Property Damage Crash,2025-10-21 11:35:00,County_Route,SHADY GROVE RD (SB/L),CORPORATE BLVD (WB/L),Head-On,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,8134655E-D9C8-4934-B134-A61CD6216D76,MD,E77EDCE7-DBB3-4FDC-84EF-2D2AEF5DF770,Twelve O Clock,SportUtilityVehicle,MakingLeftTurn,Southbound,40.0,No,No,2018,LEXUS,39.10762156,-77.18950026,RX 350_Lexus,11,2025,10,21,11,Tuesday,2025-10-21,43
2647,MCP32570093,250046284,Montgomery_County_Police,Property Damage Crash,2025-10-15 03:50:00,County_Route,NICHOLSON LA,ROCKVILLE PIKE,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,87313570-9D69-42CD-8D2D-71DE7C79E27C,MD,24B693E3-3A23-474F-8EB1-24A8889BB9DE,Eleven O Clock,PassengerCar,MakingRightTurn,Northbound,30.0,No,No,2017,HONDA,39.04478598,-77.11160476,Accord_Honda,3,2025,10,15,3,Wednesday,2025-10-15,42
2648,MCP34090014,250046959,Montgomery_County_Police,Property Damage Crash,2025-10-19 11:05:00,County_Route,RIFFLE FORD RD,CEDARWOOD DR,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,CB4E70D4-4559-45BA-B20A-5B3B15B513D6,MD,228443FE-A66E-497A-A2EB-51ACF42E6AFE,Eleven O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2024,TESLA,39.12092817,-77.267142,Model 3_Tesla,11,2025,10,19,11,Sunday,2025-10-19,42
2649,MCP320000GS,250046357,Montgomery_County_Police,Injury Crash,2025-10-15 14:10:00,County_Route,E JEFFERSON ST (SB/L),MONTROSE PKWY (WB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,A8BF3BDF-6E5B-4367-9163-21DF261F24AF,MD,8DF3E843-0B52-4DAD-B351-C9D8B7671FD0,Eleven O Clock,SportUtilityVehicle,MakingLeftTurn,Southbound,30.0,No,No,2022,LEXUS,39.0508785,-77.12626233,RX_Lexus,14,2025,10,15,14,Wednesday,2025-10-15,42
2650,DD5657002V,250046466,Rockville_Police_Department,Injury Crash,2025-10-16 07:40:00,Maryland_State_Route,DARNESTOWN RD,GOSHEN RD,Single Vehicle,Right-of-Way Violation,Clear,Wet,Daylight,No Control,None Detected,825484E3-3856-4A33-8BE7-FB74E7E1CD1D,MD,F06559D0-AC70-4513-862C-11C1C5201E0A,NonCollision,Other,MakingRightTurn,Westbound,2.5,No,No,2014,TOYOTA,39.11983149,-77.1762059,Camry_Toyota,7,2025,10,16,7,Thursday,2025-10-16,42
2651,MCP2770004R,250047098,Montgomery_County_Police,Property Damage Crash,2025-10-20 12:00:00,Maryland_State_Route,WOODFIELD RD (SB/L),DARNESTOWN RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,4D7A9DE9-0F76-45ED-9D49-8996EE786376,MD,D3212774-EEF2-4C74-AC82-8B3A803CAAE1,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2017,CHRYSLER,39.17758512,-77.15096943,Pacifica_Chrysler,12,2025,10,20,12,Monday,2025-10-20,43
2652,MCP2772002H,250045899,Montgomery_County_Police,Injury Crash,2025-10-12 21:32:00,Maryland_State_Route,OLD GEORGETOWN RD,RANDOLPH RD,Angle Collision,Right-of-Way Violation,Rain,Wet,Dark - Lighted,Traffic Signal,None Detected,FBB76A7D-7215-4501-866D-7A91BF494625,MD,7CB18300-447C-4476-9A24-F857ED880622,Eight O Clock,PassengerCar,EnteringTrafficLane,Northbound,35.0,No,No,2019,HONDA,39.02533618,-77.12554013,Civic_Honda,21,2025,10,12,21,Sunday,2025-10-12,41
2653,MCP3192006L,250047019,Montgomery_County_Police,Property Damage Crash,2025-10-19 19:37:00,County_Route,UNIVERSITY BLVD E,ENT TO CHURCH,Other,Tailgating,Clear,Dry,Dark - Not Lighted,No Control,None Detected,9DCC651F-ABF8-483F-AA17-4A1BB84A8D36,MD,A732C8AC-51A3-49F9-AFDA-2D8BA2BB38C9,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Westbound,35.0,No,No,2021,HONDA,39.07765555,-76.98946964,Pilot_Honda,19,2025,10,19,19,Sunday,2025-10-19,42
2654,MCP3400002W,250046906,Montgomery_County_Police,Injury Crash,2025-10-18 19:39:00,Ramp_Route,RAMP 1 FR MD 650 NB TO RAMP 8 (TO US 29),POOKS HILL RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,83D072DA-69C8-41B4-A6B5-20398D62D6F3,MD,76FFEEFA-9C60-4CE2-897B-5A8AA93636BE,Three O Clock,PassengerCar,MakingLeftTurn,North,40.0,No,No,2019,NISSAN,39.04452832,-76.99225806,Armada_Nissan,19,2025,10,18,19,Saturday,2025-10-18,42
2655,MCP3253002S,250047235,Montgomery_County_Police,Property Damage Crash,2025-10-21 08:30:00,County_Route,SHADY GROVE RD (SB/L),COMPRINT CT,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,E8C326F1-511B-49D7-A437-DB96C2A65785,VA,2409E8B0-67E0-4EA6-87D0-9844FE5BAFBD,Twelve O Clock,SportUtilityVehicle,MakingLeftTurn,Westbound,40.0,No,No,2012,TOYOTA,39.11927515,-77.18243457,RAV4_Toyota,8,2025,10,21,8,Tuesday,2025-10-21,43
2656,MCP22980197,250047287,Montgomery_County_Police,Property Damage Crash,2025-10-21 11:35:00,County_Route,SHADY GROVE RD (SB/L),CORPORATE BLVD (WB/L),Head-On,Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,D55B83BD-B451-4FDF-94E6-4D0193C0A058,MD,688DC08F-D041-4C4A-AE52-D19D00D37742,Eleven O Clock,PassengerCar,MovingConstantSpeed,Northbound,40.0,No,No,2017,HONDA,39.10762156,-77.18950026,Civic_Honda,11,2025,10,21,11,Tuesday,2025-10-21,43
2657,MCP2637006C,250047232,Montgomery_County_Police,Injury Crash,2025-10-21 08:08:00,Maryland_State_Route,DARNESTOWN RD (WB/L),HENDERSON CORNER RD,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,9739BDBD-F9A8-46E5-B14D-E382FB1BF359,MD,8005184B-BEFB-46F7-8439-63FB297E86C0,NonCollision,PassengerCar,MakingRightTurn,Southbound,40.0,No,No,2020,TOYOTA,39.11602017,-77.24661333,Prius Prime_Toyota,8,2025,10,21,8,Tuesday,2025-10-21,43
2658,MCP3386003J,250047069,Montgomery_County_Police,Property Damage Crash,2025-10-20 08:44:00,Maryland_State_Route,BRADLEY LA,WEST AVE,Rear vs Side,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,E2F57E61-2996-462B-A587-53280EBC78C4,DC,BF3701C8-519C-4808-B985-7414E781294B,Ten O Clock,PassengerCar,MovingConstantSpeed,Southbound,25.0,No,No,2021,CHEVROLET,38.97720833,-77.08937433,Silverado_Chevrolet,8,2025,10,20,8,Monday,2025-10-20,43
2659,DD56760016,250046577,Rockville_Police_Department,Property Damage Crash,2025-10-16 16:45:00,Maryland_State_Route,REDLAND RD (NB/L),NEW HAMPSHIRE AVE,Sideswipe (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,A2319248-4E27-4DEC-84A8-EE73257397AF,MD,EA96E312-6BFF-468D-894F-AB2CDAF576CE,VehicleNotAtScene,PassengerCar,MakingLeftTurn,Not On Roadway,2.5,No,No,2018,HONDA,39.07417413,-77.13736639,Accord_Honda,16,2025,10,16,16,Thursday,2025-10-16,42
2660,EJ786600GP,250046398,Gaithersburg_Police_Department,Property Damage Crash,2025-10-15 16:40:00,Spur_Route,SWEEPSTAKES RD,RAMP 6 FR IS 495 EB TO MD 650 SB,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,396EB489-FFAC-4374-860B-42BAD9DD956E,MD,7C58038F-EA6D-472A-8A79-7A7B51A9384F,Six O Clock,PassengerCar,StoppedInTrafficLane,Northbound,45.0,No,No,2019,TOYOTA,39.13497985,-77.2055612,Camry_Toyota,16,2025,10,15,16,Wednesday,2025-10-15,42
2661,MCP3030008B,250046854,Montgomery_County_Police,Property Damage Crash,2025-10-18 14:20:00,Maryland_State_Route,WISCONSIN AVE (SB/L),BETHESDA AVE,Rear vs Side,Congestion / Backup,Clear,Dry,Daylight,Traffic Signal,None Detected,91905626-8576-460C-9FB8-7FCFA897407A,MD,940558F5-4112-4FBD-B505-2E25856216DD,Twelve O Clock,TransitBus,Accelerating,East,25.0,No,No,2015,TOYOTA,38.98110218,-77.09276621,4Runner_Toyota,14,2025,10,18,14,Saturday,2025-10-18,42
2662,MCP2987009W,250047315,Montgomery_County_Police,Injury Crash,2025-10-21 14:42:00,Ramp_Route,RAMP 7 FR RP 2 (FR MD200 WB) TO US 29 SB,COLUMBIA PIKE (SB/L),Rear-End (Same Direction),Speed Related,Clear,Dry,Daylight,Traffic Signal,None Detected,82A59783-D093-4BAA-A45D-3B71055EA1BE,MD,AC35323A-7E04-45C0-A8D4-E24223D33F00,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,50.0,No,No,2021,NISSAN,39.07406867,-76.955474,Rogue_Nissan,14,2025,10,21,14,Tuesday,2025-10-21,43
2663,MCP3426002Q,250045428,Montgomery_County_Police,Injury Crash,2025-10-09 15:25:00,Local_Route,PARKING LOT CUT THRU CUT,SEVEN LOCKS RD,Head-On,Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,667D4E47-65B6-464F-9623-DA34D91F1DCE,DC,AE0635C5-9E01-4744-934A-911BA418F0B6,Seven O Clock,PassengerCar,StoppedInTrafficLane,Westbound,25.0,No,No,2005,TOYOTA,39.02497972,-77.12522556,Corolla_Toyota,15,2025,10,9,15,Thursday,2025-10-09,41
2664,MCP3091005R,250046454,Montgomery_County_Police,Property Damage Crash,2025-10-15 23:05:00,Maryland_State_Route,NORBECK RD,BAUER DR,Rear-End (Same Direction),Surface Condition,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,4F3E97B1-B43E-4485-AFCB-0D104CF7994C,MD,9F00C02F-2735-44E0-A2C1-532844CBD0DF,Twelve O Clock,PassengerCar,Accelerating,North,45.0,No,No,2002,HONDA,39.09615709,-77.109842,CR-V_Honda,23,2025,10,15,23,Wednesday,2025-10-15,42
2665,MCP3382002S,250046984,Montgomery_County_Police,Injury Crash,2025-10-19 15:25:00,County_Route,ILFORD RD,FREDERICK RD,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,9E7EDAD0-25BC-43DB-A6D6-597F749586DF,MD,6A163943-62CC-46AD-9AF7-A73BBE7C01C9,Ten O Clock,PassengerCar,MovingConstantSpeed,Eastbound,25.0,No,No,2008,HONDA,39.058411,-77.07857833,Accord_Honda,15,2025,10,19,15,Sunday,2025-10-19,42
2666,EJ7905003P,250047126,Gaithersburg_Police_Department,Property Damage Crash,2025-10-20 14:35:00,Interstate_Route,FIELDS RD,WINDHAM LA,Other,Backing Error,Clear,Dry,Daylight,Traffic Signal,None Detected,F425807F-57A1-4EDF-B072-7A5E115793DB,MD,9D0F355D-C229-4DFF-AA8F-DA0696849D5C,Six O Clock,PassengerCar,Backing,Not On Roadway,2.5,No,No,2015,VOLVO,39.127613,-77.20804333,S60_Volvo,14,2025,10,20,14,Monday,2025-10-20,43
2668,MCP2361003J,250045597,Montgomery_County_Police,Injury Crash,2025-10-10 15:16:00,County_Route,RANDOLPH RD (WB/L),ASPEN HILL RD,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,Other Pavement Marking,None Detected,1F364B47-981B-4AAC-AB7B-0C922D0E28C1,MD,C901EC2D-819F-4673-8CA1-0F5E8C7A6F85,Eleven O Clock,PassengerCar,MakingLeftTurn,Westbound,25.0,No,No,2022,TOYOTA,39.06529075,-77.03713729,Camry_Toyota,15,2025,10,10,15,Friday,2025-10-10,41
2669,EJ7899002B,250046056,Gaithersburg_Police_Department,Injury Crash,2025-10-13 18:49:00,Maryland_State_Route,DARNESTOWN RD (WB/L),STEWART LA,Rear-End (Same Direction),Weather Related,Rain,Wet,Dark - Lighted,Traffic Signal,None Detected,350D7A84-2C43-413B-82DD-AA2B66E5877A,MD,13F55284-6EB9-4848-B991-FA6EDAB8D075,Six O Clock,PassengerCar,Parked,East,40.0,No,Yes,2020,JAGUAR,39.11781699,-77.25229405,F-Pace_Jaguar,18,2025,10,13,18,Monday,2025-10-13,42
2670,MCP22510031,250045719,Montgomery_County_Police,Injury Crash,2025-10-11 12:35:00,County_Route,CHAPMAN AVE,GOODHILL RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,A9ACD51B-C30F-460F-A1A3-93CC90696504,MD,F9745D02-8F04-4DDD-8F75-ED910ECBABB0,Nine O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2024,HONDA,39.0422106,-77.15958326,Accord_Honda,12,2025,10,11,12,Saturday,2025-10-11,41
2671,MCP1534001W,250047063,Montgomery_County_Police,Property Damage Crash,2025-10-20 06:50:00,Maryland_State_Route,COLESVILLE RD,SWEEPSTAKES RD,Rear-End (Same Direction),Right-of-Way Violation,Clear,Wet,Dawn,No Control,None Detected,02477094-877E-4F14-B45B-D5E1180CDF1F,MD,BED19F03-C171-4F9A-9DFF-7885D67C9272,Seven O Clock,PickupTruck,MakingLeftTurn,Eastbound,35.0,No,No,2022,GMC,39.19422984,-77.12481944,Sierra_GMC,6,2025,10,20,6,Monday,2025-10-20,43
2673,MCP34120022,250046787,Montgomery_County_Police,Injury Crash,2025-10-17 21:30:00,County_Route,ATHERTON DR,ROSEMERE AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Dark - Lighted,No Control,None Detected,90F24CAB-D487-4A1E-B804-26E14CCC160F,MD,7F611156-036B-4FE4-A569-C1448C452726,Twelve O Clock,PassengerCar,SlowingOrStopping,Eastbound,35.0,No,No,2011,HONDA,39.05727161,-77.07671801,CR-V_Honda,21,2025,10,17,21,Friday,2025-10-17,42
